source,doi,article,technical.quality,risk.quality,total.quality,tech.tier.zero,tech.tier.zero.criteria.failure,risk.tier.zero,risk.tier.zero.criteria.failure,authors,year,genus,species,organism.group,environment,life.stage,invitro.invivo,sex,max.size.ingest.mm,ingest.size.source,exposure.route,leachate.only,mix,type,negative.control,reference.material,exposure.media,solvent,detergent,media.sal.ppt,media.ph,media.temp,media.temp.min,media.temp.max,exposure.duration.d,treatments,replicates,dosing.frequency,sample.size,dose.particles.mL.nominal,dose.particles.mL.min.nominal,dose.particles.mL.max.nominal,dose.mg.L.nominal,dose.mg.kg.sed.nominal,dose.mg.kg.food.nominal,dose.particles.kg.food.nominal,dose.particles.kg.food.min.nominal,dose.particles.kg.food.max.nominal,dose.percent.sed.nominal,dose.particles.m2.nominal,dose.mg.m2.nominal,dose.percent.food.nominal,dose.particles.kg.sed.nominal,chem.add.nominal,chem.add.dose.mg.L.nominal,chem.exp.typ.nominal,dose.particles.mL.measured,dose.particles.mL.min.measured,dose.particles.mL.max.measured,dose.mg.L.measured,dose.mg.kg.sed.measured,dose.mg.kg.food.measured,dose.particles.kg.food.measured,dose.particles.kg.food.min.measured,dose.particles.kg.food.max.measured,dose.percent.sed.measured,dose.particles.m2.measured,dose.mg.m2.measured,dose.percent.food.measured,dose.particles.kg.sed.measured,chem.add.dose.mg.L.measured,dose.particles.mL.master,dose.particles.mL.master.converted.reported,dose.mg.L.master,dose.mg.L.master.converted.reported,effect,effect.metric,af.time,acute.chronic,af.noec,direction,stat.clarity,lvl1,lvl2,lvl3,effect.score,bio.org,target.cell.tissue,polymer,density.g.cm3,density.mg.um.3,density.reported.estimated,shape,charge,zetapotential.mV,zetapotential.media,functional.group,size.length.mm.nominal,size.length.min.mm.nominal,size.length.max.mm.nominal,size.length.mm.measured,size.length.min.mm.measured,size.length.max.mm.measured,size.width.mm.nominal,size.width.min.mm.nominal,size.width.max.mm.nominal,size.width.mm.measured,size.width.min.mm.measured,size.width.max.mm.measured,size.height.mm.nominal,size.height.min.mm.nominal,size.height.max.mm.nominal,size.height.mm.measured,size.height.min.mm.measured,size.height.max.mm.measured,csf,csf.calculated.estimated,size.length.um.used.for.conversions,size.width.um.used.for.conversions,particle.volume.um3,mass.per.particle.mg,size.category,weather.biofoul,size.valid,size.valid.method,size.valid.media,shape.valid,shape.valid.method,polymer.valid,polymer.valid.method,particle.source,supplier.part,sodium.azide,contaminant.screen,sol.rinse,clean.method,background.plastics,concentration.valid,particle.behavior,uptake.valid,uptake.valid.method,tissue.distribution,fed,curator
Koelmans,10.1016/j.envpol.2018.02.006,9,15,8,23,Pass,NA,Pass,NA,Bour,2018,Ennucula,tenuis,Mollusca,Marine,Adult,invivo,NA,9,Gouin 2020,sediment,N,N,Lab,Y,N,sediment.seawater,NA,NA,34,NA,NA,7.1,7.3,28,3,4,0,5,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,HONEC,1,chronic,1,NA,Clear,fitness,body.condition,condition.index,3,organism,NA,PE,0.96,9.60E-10,reported,fragment,NA,NA,NA,NA,NA,0.125,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,estimated,312.5,NA,2556634.646,0.002454369,4,N,N,NA,NA,N,NA,N,NA,commercial,micropowders,unknown,Y,N,N,N,N,N,Y,koh.disgestion.microscopy,whole.body,Y,LTH
Koelmans,10.1016/j.envpol.2018.02.006,9,15,8,23,Pass,NA,Pass,NA,Bour,2018,Abra,nitida,Mollusca,Marine,Adult,invivo,NA,NA,NA,sediment,N,N,Lab,Y,N,sediment.seawater,NA,NA,34,NA,NA,7.1,7.3,28,3,4,0,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,1,chronic,NA,NA,Clear,fitness,body.condition,condition.index,3,organism,NA,PE,0.96,9.60E-10,reported,fragment,NA,NA,NA,NA,NA,0.125,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,estimated,312.5,NA,2556634.646,0.002454369,4,N,N,NA,NA,N,NA,N,NA,commercial,micropowders,unknown,Y,N,N,N,N,N,Y,koh.disgestion.microscopy,whole.body,Y,LTH
Koelmans,10.1016/j.envpol.2018.02.006,9,15,8,23,Pass,NA,Pass,NA,Bour,2018,Abra,nitida,Mollusca,Marine,Adult,invivo,NA,NA,NA,sediment,N,N,Lab,Y,N,sediment.seawater,NA,NA,34,NA,NA,7.1,7.3,28,3,4,0,2,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,1,chronic,NA,NA,Clear,fitness,body.condition,condition.index,3,organism,NA,PE,0.96,9.60E-10,reported,fragment,NA,NA,NA,NA,NA,0.125,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,estimated,312.5,NA,2556634.646,0.002454369,4,N,N,NA,NA,N,NA,N,NA,commercial,micropowders,unknown,Y,N,N,N,N,N,Y,koh.disgestion.microscopy,whole.body,Y,LTH
Koelmans,10.1016/j.envpol.2018.02.006,9,15,8,23,Pass,NA,Pass,NA,Bour,2018,Abra,nitida,Mollusca,Marine,Adult,invivo,NA,NA,NA,sediment,N,N,Lab,Y,N,sediment.seawater,NA,NA,34,NA,NA,7.1,7.3,28,3,4,0,2,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,HONEC,1,chronic,1,NA,Clear,fitness,body.condition,condition.index,3,organism,NA,PE,0.96,9.60E-10,reported,fragment,NA,NA,NA,NA,NA,0.125,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,estimated,312.5,NA,2556634.646,0.002454369,4,N,N,NA,NA,N,NA,N,NA,commercial,micropowders,unknown,Y,N,N,N,N,N,Y,koh.disgestion.microscopy,whole.body,Y,LTH
Koelmans,10.1016/j.envpol.2018.02.006,9,15,8,23,Pass,NA,Pass,NA,Bour,2018,Ennucula,tenuis,Mollusca,Marine,Adult,invivo,NA,9,Gouin 2020,sediment,N,N,Lab,Y,N,sediment.seawater,NA,NA,34,NA,NA,7.1,7.3,28,3,4,0,5,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,1,chronic,NA,NA,Clear,behavioral.sense.neuro,locomotion,burrowing,1,organism,NA,PE,0.96,9.60E-10,reported,fragment,NA,NA,NA,NA,NA,0.125,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,estimated,312.5,NA,2556634.646,0.002454369,4,N,N,NA,NA,N,NA,N,NA,commercial,micropowders,unknown,Y,N,N,N,N,N,Y,koh.disgestion.microscopy,whole.body,Y,LTH
Koelmans,10.1016/j.envpol.2018.02.006,9,15,8,23,Pass,NA,Pass,NA,Bour,2018,Ennucula,tenuis,Mollusca,Marine,Adult,invivo,NA,9,Gouin 2020,sediment,N,N,Lab,Y,N,sediment.seawater,NA,NA,34,NA,NA,7.1,7.3,28,3,4,0,5,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,1,chronic,NA,NA,Clear,behavioral.sense.neuro,locomotion,burrowing,1,organism,NA,PE,0.96,9.60E-10,reported,fragment,NA,NA,NA,NA,NA,0.125,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,estimated,312.5,NA,2556634.646,0.002454369,4,N,N,NA,NA,N,NA,N,NA,commercial,micropowders,unknown,Y,N,N,N,N,N,Y,koh.disgestion.microscopy,whole.body,Y,LTH
Koelmans,10.1016/j.envpol.2018.02.006,9,15,8,23,Pass,NA,Pass,NA,Bour,2018,Ennucula,tenuis,Mollusca,Marine,Adult,invivo,NA,9,Gouin 2020,sediment,N,N,Lab,Y,N,sediment.seawater,NA,NA,34,NA,NA,7.1,7.3,28,3,4,0,5,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,HONEC,1,chronic,1,NA,Clear,behavioral.sense.neuro,locomotion,burrowing,1,organism,NA,PE,0.96,9.60E-10,reported,fragment,NA,NA,NA,NA,NA,0.125,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,estimated,312.5,NA,2556634.646,0.002454369,4,N,N,NA,NA,N,NA,N,NA,commercial,micropowders,unknown,Y,N,N,N,N,N,Y,koh.disgestion.microscopy,whole.body,Y,LTH
Koelmans,10.1016/j.envpol.2018.02.006,9,15,8,23,Pass,NA,Pass,NA,Bour,2018,Abra,nitida,Mollusca,Marine,Adult,invivo,NA,NA,NA,sediment,N,N,Lab,Y,N,sediment.seawater,NA,NA,34,NA,NA,7.1,7.3,28,3,4,0,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,1,chronic,NA,NA,Clear,behavioral.sense.neuro,locomotion,burrowing,1,organism,NA,PE,0.96,9.60E-10,reported,fragment,NA,NA,NA,NA,NA,0.125,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,estimated,312.5,NA,2556634.646,0.002454369,4,N,N,NA,NA,N,NA,N,NA,commercial,micropowders,unknown,Y,N,N,N,N,N,Y,koh.disgestion.microscopy,whole.body,Y,LTH
Koelmans,10.1016/j.envpol.2018.02.006,9,15,8,23,Pass,NA,Pass,NA,Bour,2018,Abra,nitida,Mollusca,Marine,Adult,invivo,NA,NA,NA,sediment,N,N,Lab,Y,N,sediment.seawater,NA,NA,34,NA,NA,7.1,7.3,28,3,4,0,2,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,1,chronic,NA,NA,Clear,behavioral.sense.neuro,locomotion,burrowing,1,organism,NA,PE,0.96,9.60E-10,reported,fragment,NA,NA,NA,NA,NA,0.125,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,estimated,312.5,NA,2556634.646,0.002454369,4,N,N,NA,NA,N,NA,N,NA,commercial,micropowders,unknown,Y,N,N,N,N,N,Y,koh.disgestion.microscopy,whole.body,Y,LTH
Koelmans,10.1016/j.envpol.2018.02.006,9,15,8,23,Pass,NA,Pass,NA,Bour,2018,Abra,nitida,Mollusca,Marine,Adult,invivo,NA,NA,NA,sediment,N,N,Lab,Y,N,sediment.seawater,NA,NA,34,NA,NA,7.1,7.3,28,3,4,0,2,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,HONEC,1,chronic,1,NA,Clear,behavioral.sense.neuro,locomotion,burrowing,1,organism,NA,PE,0.96,9.60E-10,reported,fragment,NA,NA,NA,NA,NA,0.125,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,estimated,312.5,NA,2556634.646,0.002454369,4,N,N,NA,NA,N,NA,N,NA,commercial,micropowders,unknown,Y,N,N,N,N,N,Y,koh.disgestion.microscopy,whole.body,Y,LTH
Koelmans,10.1016/j.envpol.2018.02.006,9,15,8,23,Pass,NA,Pass,NA,Bour,2018,Ennucula,tenuis,Mollusca,Marine,Adult,invivo,NA,9,Gouin 2020,sediment,N,N,Lab,Y,N,sediment.seawater,NA,NA,34,NA,NA,7.1,7.3,28,3,4,0,5,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,1,chronic,NA,NA,Clear,metabolism,gen.metabolism,protein.reserves,1,subcell,whole.body,PE,0.96,9.60E-10,reported,fragment,NA,NA,NA,NA,NA,0.125,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,estimated,312.5,NA,2556634.646,0.002454369,4,N,N,NA,NA,N,NA,N,NA,commercial,micropowders,unknown,Y,N,N,N,N,N,Y,koh.disgestion.microscopy,whole.body,Y,LTH
Koelmans,10.1016/j.envpol.2018.02.006,9,15,8,23,Pass,NA,Pass,NA,Bour,2018,Ennucula,tenuis,Mollusca,Marine,Adult,invivo,NA,9,Gouin 2020,sediment,N,N,Lab,Y,N,sediment.seawater,NA,NA,34,NA,NA,7.1,7.3,28,3,4,0,5,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,1,chronic,NA,NA,Clear,metabolism,gen.metabolism,protein.reserves,1,subcell,whole.body,PE,0.96,9.60E-10,reported,fragment,NA,NA,NA,NA,NA,0.125,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,estimated,312.5,NA,2556634.646,0.002454369,4,N,N,NA,NA,N,NA,N,NA,commercial,micropowders,unknown,Y,N,N,N,N,N,Y,koh.disgestion.microscopy,whole.body,Y,LTH
Koelmans,10.1016/j.envpol.2018.02.006,9,15,8,23,Pass,NA,Pass,NA,Bour,2018,Ennucula,tenuis,Mollusca,Marine,Adult,invivo,NA,9,Gouin 2020,sediment,N,N,Lab,Y,N,sediment.seawater,NA,NA,34,NA,NA,7.1,7.3,28,3,4,0,5,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,HONEC,1,chronic,1,NA,Clear,metabolism,gen.metabolism,protein.reserves,1,subcell,whole.body,PE,0.96,9.60E-10,reported,fragment,NA,NA,NA,NA,NA,0.125,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,estimated,312.5,NA,2556634.646,0.002454369,4,N,N,NA,NA,N,NA,N,NA,commercial,micropowders,unknown,Y,N,N,N,N,N,Y,koh.disgestion.microscopy,whole.body,Y,LTH
Koelmans,10.1016/j.envpol.2018.02.006,9,15,8,23,Pass,NA,Pass,NA,Bour,2018,Abra,nitida,Mollusca,Marine,Adult,invivo,NA,NA,NA,sediment,N,N,Lab,Y,N,sediment.seawater,NA,NA,34,NA,NA,7.1,7.3,28,3,4,0,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,LOEC,1,chronic,2,decrease,Clear,metabolism,gen.metabolism,protein.reserves,1,subcell,whole.body,PE,0.96,9.60E-10,reported,fragment,NA,NA,NA,NA,NA,0.125,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,estimated,312.5,NA,2556634.646,0.002454369,4,N,N,NA,NA,N,NA,N,NA,commercial,micropowders,unknown,Y,N,N,N,N,N,Y,koh.disgestion.microscopy,whole.body,Y,LTH
Koelmans,10.1016/j.envpol.2018.02.006,9,15,8,23,Pass,NA,Pass,NA,Bour,2018,Abra,nitida,Mollusca,Marine,Adult,invivo,NA,NA,NA,sediment,N,N,Lab,Y,N,sediment.seawater,NA,NA,34,NA,NA,7.1,7.3,28,3,4,0,2,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,1,chronic,NA,decrease,Clear,metabolism,gen.metabolism,protein.reserves,1,subcell,whole.body,PE,0.96,9.60E-10,reported,fragment,NA,NA,NA,NA,NA,0.125,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,estimated,312.5,NA,2556634.646,0.002454369,4,N,N,NA,NA,N,NA,N,NA,commercial,micropowders,unknown,Y,N,N,N,N,N,Y,koh.disgestion.microscopy,whole.body,Y,LTH
Koelmans,10.1016/j.envpol.2018.02.006,9,15,8,23,Pass,NA,Pass,NA,Bour,2018,Abra,nitida,Mollusca,Marine,Adult,invivo,NA,NA,NA,sediment,N,N,Lab,Y,N,sediment.seawater,NA,NA,34,NA,NA,7.1,7.3,28,3,4,0,2,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,1,chronic,NA,decrease,Clear,metabolism,gen.metabolism,protein.reserves,1,subcell,whole.body,PE,0.96,9.60E-10,reported,fragment,NA,NA,NA,NA,NA,0.125,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,estimated,312.5,NA,2556634.646,0.002454369,4,N,N,NA,NA,N,NA,N,NA,commercial,micropowders,unknown,Y,N,N,N,N,N,Y,koh.disgestion.microscopy,whole.body,Y,LTH
Koelmans,10.1016/j.envpol.2018.02.006,9,15,8,23,Pass,NA,Pass,NA,Bour,2018,Ennucula,tenuis,Mollusca,Marine,Adult,invivo,NA,9,Gouin 2020,sediment,N,N,Lab,Y,N,sediment.seawater,NA,NA,34,NA,NA,7.1,7.3,28,3,4,0,5,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,1,chronic,NA,NA,Clear,metabolism,lipid.metabolism,lipid.content,1,subcell,whole.body,PE,0.96,9.60E-10,reported,fragment,NA,NA,NA,NA,NA,0.125,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,estimated,312.5,NA,2556634.646,0.002454369,4,N,N,NA,NA,N,NA,N,NA,commercial,micropowders,unknown,Y,N,N,N,N,N,Y,koh.disgestion.microscopy,whole.body,Y,LTH
Koelmans,10.1016/j.envpol.2018.02.006,9,15,8,23,Pass,NA,Pass,NA,Bour,2018,Ennucula,tenuis,Mollusca,Marine,Adult,invivo,NA,9,Gouin 2020,sediment,N,N,Lab,Y,N,sediment.seawater,NA,NA,34,NA,NA,7.1,7.3,28,3,4,0,5,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,1,chronic,NA,NA,Clear,metabolism,lipid.metabolism,lipid.content,1,subcell,whole.body,PE,0.96,9.60E-10,reported,fragment,NA,NA,NA,NA,NA,0.125,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,estimated,312.5,NA,2556634.646,0.002454369,4,N,N,NA,NA,N,NA,N,NA,commercial,micropowders,unknown,Y,N,N,N,N,N,Y,koh.disgestion.microscopy,whole.body,Y,LTH
Koelmans,10.1016/j.envpol.2018.02.006,9,15,8,23,Pass,NA,Pass,NA,Bour,2018,Ennucula,tenuis,Mollusca,Marine,Adult,invivo,NA,9,Gouin 2020,sediment,N,N,Lab,Y,N,sediment.seawater,NA,NA,34,NA,NA,7.1,7.3,28,3,4,0,5,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,HONEC,1,chronic,1,NA,Clear,metabolism,lipid.metabolism,lipid.content,1,subcell,whole.body,PE,0.96,9.60E-10,reported,fragment,NA,NA,NA,NA,NA,0.125,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,estimated,312.5,NA,2556634.646,0.002454369,4,N,N,NA,NA,N,NA,N,NA,commercial,micropowders,unknown,Y,N,N,N,N,N,Y,koh.disgestion.microscopy,whole.body,Y,LTH
Koelmans,10.1016/j.envpol.2018.02.006,9,15,8,23,Pass,NA,Pass,NA,Bour,2018,Abra,nitida,Mollusca,Marine,Adult,invivo,NA,NA,NA,sediment,N,N,Lab,Y,N,sediment.seawater,NA,NA,34,NA,NA,7.1,7.3,28,3,4,0,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,1,chronic,NA,NA,Clear,metabolism,lipid.metabolism,lipid.content,1,subcell,whole.body,PE,0.96,9.60E-10,reported,fragment,NA,NA,NA,NA,NA,0.125,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,estimated,312.5,NA,2556634.646,0.002454369,4,N,N,NA,NA,N,NA,N,NA,commercial,micropowders,unknown,Y,N,N,N,N,N,Y,koh.disgestion.microscopy,whole.body,Y,LTH
Koelmans,10.1016/j.envpol.2018.02.006,9,15,8,23,Pass,NA,Pass,NA,Bour,2018,Abra,nitida,Mollusca,Marine,Adult,invivo,NA,NA,NA,sediment,N,N,Lab,Y,N,sediment.seawater,NA,NA,34,NA,NA,7.1,7.3,28,3,4,0,2,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,1,chronic,NA,NA,Clear,metabolism,lipid.metabolism,lipid.content,1,subcell,whole.body,PE,0.96,9.60E-10,reported,fragment,NA,NA,NA,NA,NA,0.125,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,estimated,312.5,NA,2556634.646,0.002454369,4,N,N,NA,NA,N,NA,N,NA,commercial,micropowders,unknown,Y,N,N,N,N,N,Y,koh.disgestion.microscopy,whole.body,Y,LTH
Koelmans,10.1016/j.envpol.2018.02.006,9,15,8,23,Pass,NA,Pass,NA,Bour,2018,Abra,nitida,Mollusca,Marine,Adult,invivo,NA,NA,NA,sediment,N,N,Lab,Y,N,sediment.seawater,NA,NA,34,NA,NA,7.1,7.3,28,3,4,0,2,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,HONEC,1,chronic,1,NA,Clear,metabolism,lipid.metabolism,lipid.content,1,subcell,whole.body,PE,0.96,9.60E-10,reported,fragment,NA,NA,NA,NA,NA,0.125,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,estimated,312.5,NA,2556634.646,0.002454369,4,N,N,NA,NA,N,NA,N,NA,commercial,micropowders,unknown,Y,N,N,N,N,N,Y,koh.disgestion.microscopy,whole.body,Y,LTH
Koelmans,10.1016/j.envpol.2018.02.006,9,15,8,23,Pass,NA,Pass,NA,Bour,2018,Ennucula,tenuis,Mollusca,Marine,Adult,invivo,NA,9,Gouin 2020,sediment,N,N,Lab,Y,N,sediment.seawater,NA,NA,34,NA,NA,7.1,7.3,28,3,4,0,5,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,1,chronic,NA,NA,Clear,metabolism,carb.metabolism,carbohydrate.reserves,1,subcell,whole.body,PE,0.96,9.60E-10,reported,fragment,NA,NA,NA,NA,NA,0.125,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,estimated,312.5,NA,2556634.646,0.002454369,4,N,N,NA,NA,N,NA,N,NA,commercial,micropowders,unknown,Y,N,N,N,N,N,Y,koh.disgestion.microscopy,whole.body,Y,LTH
Koelmans,10.1016/j.envpol.2018.02.006,9,15,8,23,Pass,NA,Pass,NA,Bour,2018,Ennucula,tenuis,Mollusca,Marine,Adult,invivo,NA,9,Gouin 2020,sediment,N,N,Lab,Y,N,sediment.seawater,NA,NA,34,NA,NA,7.1,7.3,28,3,4,0,5,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,1,chronic,NA,NA,Clear,metabolism,carb.metabolism,carbohydrate.reserves,1,subcell,whole.body,PE,0.96,9.60E-10,reported,fragment,NA,NA,NA,NA,NA,0.125,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,estimated,312.5,NA,2556634.646,0.002454369,4,N,N,NA,NA,N,NA,N,NA,commercial,micropowders,unknown,Y,N,N,N,N,N,Y,koh.disgestion.microscopy,whole.body,Y,LTH
Koelmans,10.1016/j.envpol.2018.02.006,9,15,8,23,Pass,NA,Pass,NA,Bour,2018,Ennucula,tenuis,Mollusca,Marine,Adult,invivo,NA,9,Gouin 2020,sediment,N,N,Lab,Y,N,sediment.seawater,NA,NA,34,NA,NA,7.1,7.3,28,3,4,0,5,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,HONEC,1,chronic,1,NA,Clear,metabolism,carb.metabolism,carbohydrate.reserves,1,subcell,whole.body,PE,0.96,9.60E-10,reported,fragment,NA,NA,NA,NA,NA,0.125,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,estimated,312.5,NA,2556634.646,0.002454369,4,N,N,NA,NA,N,NA,N,NA,commercial,micropowders,unknown,Y,N,N,N,N,N,Y,koh.disgestion.microscopy,whole.body,Y,LTH
