"DOI","Authors","Publication Year","Species","Life Stage","Shape","Broad Endpoint Category","Specific Endpoint Category","Endpoint","Concentration (Particles/mL)","Effect Detected?"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Mortality","Mortality",1032.937066,"No"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Mortality","Mortality",10329.37066,"No"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Mortality","Mortality",103293.7066,"No"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Mortality","Mortality",206587.4132,"No"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Development","Nauplius to Copepodid",1032.937066,"No"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Development","Nauplius to Copepodid",10329.37066,"No"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Development","Nauplius to Copepodid",103293.7066,"No"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Development","Nauplius to Copepodid",206587.4132,"No"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Development","Nauplius to Copepodid",1032.937066,"No"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Development","Nauplius to Copepodid",10329.37066,"No"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Development","Nauplius to Copepodid",103293.7066,"No"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Development","Nauplius to Copepodid",206587.4132,"No"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Development","Nauplius to Adult",1032.937066,"No"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Development","Nauplius to Adult",10329.37066,"No"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Development","Nauplius to Adult",103293.7066,"No"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Development","Nauplius to Adult",206587.4132,"No"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Development","Nauplius to Adult",1032.937066,"No"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Development","Nauplius to Adult",10329.37066,"No"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Development","Nauplius to Adult",103293.7066,"No"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Development","Nauplius to Adult",206587.4132,"No"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Reproduction","Fecundity",1032.937066,"Yes"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Reproduction","Fecundity",10329.37066,"Yes"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Reproduction","Fecundity",103293.7066,"Yes"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Reproduction","Fecundity",206587.4132,"Yes"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Reproduction","Fecundity",1032.937066,"Yes"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Reproduction","Fecundity",10329.37066,"Yes"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Reproduction","Fecundity",103293.7066,"Yes"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Reproduction","Fecundity",206587.4132,"Yes"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Development","Sex Ratio",1032.937066,"No"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Development","Sex Ratio",10329.37066,"No"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Development","Sex Ratio",103293.7066,"No"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Development","Sex Ratio",206587.4132,"No"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Development","Sex Ratio",1032.937066,"No"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Development","Sex Ratio",10329.37066,"No"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Development","Sex Ratio",103293.7066,"No"
"10.1021/es401932b","Lee",2013,"Tigriopus japonicus","Early","Sphere","Fitness","Development","Sex Ratio",206587.4132,"No"
"10.1016/j.scitotenv.2017.11.103","Lei",2018,"Danio rerio","Adult","Sphere","Fitness","Mortality","Mortality",1784915.25,"No"
"10.1016/j.scitotenv.2017.11.103","Lei",2018,"Danio rerio","Adult","Sphere","Fitness","Mortality","Mortality",17849152.5,"No"
"10.1016/j.scitotenv.2017.11.103","Lei",2018,"Danio rerio","Adult","Sphere","Fitness","Mortality","Mortality",178491525,"No"
"10.1016/j.scitotenv.2017.11.103","Lei",2018,"Danio rerio","Adult","Sphere","Fitness","Mortality","Mortality",1784915250,"No"
"10.1016/j.scitotenv.2017.11.103","Lei",2018,"Danio rerio","Adult","Sphere","Fitness","Mortality","Mortality",17849152496,"No"
"10.1016/j.scitotenv.2017.11.103","Lei",2018,"Danio rerio","Adult","Sphere","Fitness","Mortality","Mortality",1784.91525,"No"
"10.1016/j.scitotenv.2017.11.103","Lei",2018,"Danio rerio","Adult","Sphere","Fitness","Mortality","Mortality",17849.1525,"No"
"10.1016/j.scitotenv.2017.11.103","Lei",2018,"Danio rerio","Adult","Sphere","Fitness","Mortality","Mortality",178491.525,"No"
"10.1016/j.scitotenv.2017.11.103","Lei",2018,"Danio rerio","Adult","Sphere","Fitness","Mortality","Mortality",1784915.25,"No"
"10.1016/j.scitotenv.2017.11.103","Lei",2018,"Danio rerio","Adult","Sphere","Fitness","Mortality","Mortality",17849152.5,"No"
"10.1016/j.scitotenv.2017.11.103","Lei",2018,"Danio rerio","Adult","Sphere","Fitness","Mortality","Mortality",14.279322,"No"
"10.1016/j.scitotenv.2017.11.103","Lei",2018,"Danio rerio","Adult","Sphere","Fitness","Mortality","Mortality",142.79322,"No"
"10.1016/j.scitotenv.2017.11.103","Lei",2018,"Danio rerio","Adult","Sphere","Fitness","Mortality","Mortality",1427.9322,"No"
"10.1016/j.scitotenv.2017.11.103","Lei",2018,"Danio rerio","Adult","Sphere","Fitness","Mortality","Mortality",14279.322,"No"
"10.1016/j.scitotenv.2017.11.103","Lei",2018,"Danio rerio","Adult","Sphere","Fitness","Mortality","Mortality",142793.22,"No"
"10.1016/j.scitotenv.2017.11.103","Lei",2018,"Danio rerio","Adult","Fragment","Fitness","Mortality","Mortality",0.03721994,"No"
"10.1016/j.scitotenv.2017.11.103","Lei",2018,"Danio rerio","Adult","Fragment","Fitness","Mortality","Mortality",0.372199396,"No"
"10.1016/j.scitotenv.2017.11.103","Lei",2018,"Danio rerio","Adult","Fragment","Fitness","Mortality","Mortality",3.721993961,"No"
"10.1016/j.scitotenv.2017.11.103","Lei",2018,"Danio rerio","Adult","Fragment","Fitness","Mortality","Mortality",37.21993961,"No"
"10.1016/j.scitotenv.2017.11.103","Lei",2018,"Danio rerio","Adult","Fragment","Fitness","Mortality","Mortality",372.1993961,"No"
"10.1016/j.scitotenv.2017.11.103","Lei",2018,"Danio rerio","Adult","Fragment","Fitness","Mortality","Mortality",0.016346724,"No"
"10.1016/j.scitotenv.2017.11.103","Lei",2018,"Danio rerio","Adult","Fragment","Fitness","Mortality","Mortality",0.163467243,"No"
"10.1016/j.scitotenv.2017.11.103","Lei",2018,"Danio rerio","Adult","Fragment","Fitness","Mortality","Mortality",1.63467243,"No"
"10.1016/j.scitotenv.2017.11.103","Lei",2018,"Danio rerio","Adult","Fragment","Fitness","Mortality","Mortality",16.3467243,"No"
"10.1016/j.scitotenv.2017.11.103","Lei",2018,"Danio rerio","Adult","Fragment","Fitness","Mortality","Mortality",163.467243,"No"
"10.1016/j.scitotenv.2017.11.103","Lei",2018,"Danio rerio","Adult","Fragment","Fitness","Mortality","Mortality",0.013641852,"No"
"10.1016/j.scitotenv.2017.11.103","Lei",2018,"Danio rerio","Adult","Fragment","Fitness","Mortality","Mortality",0.136418523,"No"
"10.1016/j.scitotenv.2017.11.103","Lei",2018,"Danio rerio","Adult","Fragment","Fitness","Mortality","Mortality",1.364185227,"No"
"10.1016/j.scitotenv.2017.11.103","Lei",2018,"Danio rerio","Adult","Fragment","Fitness","Mortality","Mortality",13.64185227,"No"
"10.1016/j.scitotenv.2017.11.103","Lei",2018,"Danio rerio","Adult","Fragment","Fitness","Mortality","Mortality",136.4185227,"Yes"
"10.1016/j.scitotenv.2017.11.103","Lei",2018,"Danio rerio","Adult","Fragment","Fitness","Mortality","Mortality",0.006692657,"No"
"10.1016/j.scitotenv.2017.11.103","Lei",2018,"Danio rerio","Adult","Fragment","Fitness","Mortality","Mortality",0.066926566,"No"
"10.1016/j.scitotenv.2017.11.103","Lei",2018,"Danio rerio","Adult","Fragment","Fitness","Mortality","Mortality",0.669265659,"No"
"10.1016/j.scitotenv.2017.11.103","Lei",2018,"Danio rerio","Adult","Fragment","Fitness","Mortality","Mortality",6.692656589,"No"
"10.1016/j.scitotenv.2017.11.103","Lei",2018,"Danio rerio","Adult","Fragment","Fitness","Mortality","Mortality",66.92656589,"No"
"10.1016/j.envpol.2018.08.084","LeMoine",2018,"Danio rerio","Early","Sphere","Fitness","Mortality","Mortality",480,"No"
"10.1016/j.envpol.2018.08.084","LeMoine",2018,"Danio rerio","Early","Sphere","Fitness","Development","Hatching Success",480,"No"
"10.1016/j.envpol.2018.08.084","LeMoine",2018,"Danio rerio","Early","Sphere","Fitness","Growth","Length",480,"No"
"10.1016/j.envpol.2017.10.095","Lo & Chan",2018,"Crepidula onyx","Early","Sphere","Fitness","Growth","Growth Rate",10,"No"
"10.1016/j.envpol.2017.10.095","Lo & Chan",2018,"Crepidula onyx","Early","Sphere","Fitness","Growth","Growth Rate",60000,"Yes"
"10.1016/j.envpol.2017.10.095","Lo & Chan",2018,"Crepidula onyx","Early","Sphere","Fitness","Growth","Growth Rate",140000,"Yes"
"10.1016/j.envpol.2017.10.095","Lo & Chan",2018,"Crepidula onyx","Early","Sphere","Fitness","Mortality","Mortality",10,"No"
"10.1016/j.envpol.2017.10.095","Lo & Chan",2018,"Crepidula onyx","Early","Sphere","Fitness","Mortality","Mortality",60000,"No"
"10.1016/j.envpol.2017.10.095","Lo & Chan",2018,"Crepidula onyx","Early","Sphere","Fitness","Mortality","Mortality",140000,"No"
"10.1016/j.envpol.2017.10.095","Lo & Chan",2018,"Crepidula onyx","Early","Sphere","Fitness","Development","Settling Rate",10,"No"
"10.1016/j.envpol.2017.10.095","Lo & Chan",2018,"Crepidula onyx","Early","Sphere","Fitness","Development","Settling Rate",60000,"No"
"10.1016/j.envpol.2017.10.095","Lo & Chan",2018,"Crepidula onyx","Early","Sphere","Fitness","Development","Settling Rate",140000,"No"
"10.1002/etc.4257","Manlinich",2018,"Pimephales promelas","Early","Sphere","Fitness","Growth","Length",0.25,"No"
"10.1002/etc.4257","Manlinich",2018,"Pimephales promelas","Early","Sphere","Fitness","Growth","Length",0.5,"No"
"10.1371/journal.pone.0155063","Ogonowski",2016,"Daphnia magna","Early","Fragment","Fitness","Mortality","Mortality",1000,"No"
"10.1371/journal.pone.0155063","Ogonowski",2016,"Daphnia magna","Early","Fragment","Fitness","Mortality","Mortality",10000,"No"
"10.1371/journal.pone.0155063","Ogonowski",2016,"Daphnia magna","Early","Fragment","Fitness","Mortality","Mortality",1e+05,"No"
"10.1371/journal.pone.0155063","Ogonowski",2016,"Daphnia magna","Early","Fragment","Fitness","Mortality","Mortality",1e+06,"Yes"
"10.1371/journal.pone.0155063","Ogonowski",2016,"Daphnia magna","Early","Fragment","Fitness","Growth","Body Mass",30000,"Yes"
"10.1371/journal.pone.0155063","Ogonowski",2016,"Daphnia magna","Early","Fragment","Fitness","Reproduction","Number of Offspring",1000,"No"
"10.1371/journal.pone.0155063","Ogonowski",2016,"Daphnia magna","Early","Fragment","Fitness","Reproduction","Number of Offspring",10000,"No"
"10.1371/journal.pone.0155063","Ogonowski",2016,"Daphnia magna","Early","Fragment","Fitness","Reproduction","Number of Offspring",1e+05,"No"
"10.1371/journal.pone.0155063","Ogonowski",2016,"Daphnia magna","Early","Fragment","Fitness","Reproduction","Number of Offspring",1e+06,"Yes"
"10.1371/journal.pone.0155063","Ogonowski",2016,"Daphnia magna","Early","Fragment","Fitness","Reproduction","Reproductive Frequency",1000,"No"
"10.1371/journal.pone.0155063","Ogonowski",2016,"Daphnia magna","Early","Fragment","Fitness","Reproduction","Reproductive Frequency",10000,"No"
"10.1371/journal.pone.0155063","Ogonowski",2016,"Daphnia magna","Early","Fragment","Fitness","Reproduction","Reproductive Frequency",1e+05,"No"
"10.1371/journal.pone.0155063","Ogonowski",2016,"Daphnia magna","Early","Fragment","Fitness","Reproduction","Reproductive Frequency",1e+06,"No"
"10.1371/journal.pone.0155063","Ogonowski",2016,"Daphnia magna","Early","Fragment","Fitness","Reproduction","Sexual Maturity",1000,"No"
"10.1371/journal.pone.0155063","Ogonowski",2016,"Daphnia magna","Early","Fragment","Fitness","Reproduction","Sexual Maturity",10000,"No"
"10.1371/journal.pone.0155063","Ogonowski",2016,"Daphnia magna","Early","Fragment","Fitness","Reproduction","Sexual Maturity",1e+05,"No"
"10.1371/journal.pone.0155063","Ogonowski",2016,"Daphnia magna","Early","Fragment","Fitness","Reproduction","Sexual Maturity",1e+06,"No"
"10.1371/journal.pone.0155063","Ogonowski",2016,"Daphnia magna","Early","Sphere","Fitness","Mortality","Mortality",1000,"No"
"10.1371/journal.pone.0155063","Ogonowski",2016,"Daphnia magna","Early","Sphere","Fitness","Mortality","Mortality",10000,"No"
"10.1371/journal.pone.0155063","Ogonowski",2016,"Daphnia magna","Early","Sphere","Fitness","Mortality","Mortality",1e+05,"No"
"10.1371/journal.pone.0155063","Ogonowski",2016,"Daphnia magna","Early","Sphere","Fitness","Mortality","Mortality",1e+06,"No"
"10.1371/journal.pone.0155063","Ogonowski",2016,"Daphnia magna","Early","Sphere","Fitness","Growth","Body Mass",30000,"Yes"
"10.1371/journal.pone.0155063","Ogonowski",2016,"Daphnia magna","Early","Sphere","Fitness","Reproduction","Number of Offspring",1000,"No"
"10.1371/journal.pone.0155063","Ogonowski",2016,"Daphnia magna","Early","Sphere","Fitness","Reproduction","Number of Offspring",10000,"No"
"10.1371/journal.pone.0155063","Ogonowski",2016,"Daphnia magna","Early","Sphere","Fitness","Reproduction","Number of Offspring",1e+05,"No"
"10.1371/journal.pone.0155063","Ogonowski",2016,"Daphnia magna","Early","Sphere","Fitness","Reproduction","Number of Offspring",1e+06,"No"
"10.1371/journal.pone.0155063","Ogonowski",2016,"Daphnia magna","Early","Sphere","Fitness","Reproduction","Reproductive Frequency",1000,"No"
"10.1371/journal.pone.0155063","Ogonowski",2016,"Daphnia magna","Early","Sphere","Fitness","Reproduction","Reproductive Frequency",10000,"No"
"10.1371/journal.pone.0155063","Ogonowski",2016,"Daphnia magna","Early","Sphere","Fitness","Reproduction","Reproductive Frequency",1e+05,"No"
"10.1371/journal.pone.0155063","Ogonowski",2016,"Daphnia magna","Early","Sphere","Fitness","Reproduction","Reproductive Frequency",1e+06,"No"
"10.1371/journal.pone.0155063","Ogonowski",2016,"Daphnia magna","Early","Sphere","Fitness","Reproduction","Sexual Maturity",1000,"No"
"10.1371/journal.pone.0155063","Ogonowski",2016,"Daphnia magna","Early","Sphere","Fitness","Reproduction","Sexual Maturity",10000,"No"
"10.1371/journal.pone.0155063","Ogonowski",2016,"Daphnia magna","Early","Sphere","Fitness","Reproduction","Sexual Maturity",1e+05,"No"
"10.1371/journal.pone.0155063","Ogonowski",2016,"Daphnia magna","Early","Sphere","Fitness","Reproduction","Sexual Maturity",1e+06,"No"
"10.1016/j.ecolind.2013.06.019","Oliviera",2013,"Pomatoschistus microps","Juvenile","Sphere","Fitness","Mortality","Mortality",1392.014713,"No"
"10.1016/j.ecolind.2013.06.019","Oliviera",2013,"Pomatoschistus microps","Juvenile","Sphere","Fitness","Mortality","Mortality",13920.14713,"No"
"10.1016/j.ecolind.2013.06.019","Oliviera",2013,"Pomatoschistus microps","Juvenile","Sphere","Fitness","Mortality","Mortality",1392.014713,"No"
"10.1016/j.ecolind.2013.06.019","Oliviera",2013,"Pomatoschistus microps","Juvenile","Sphere","Fitness","Mortality","Mortality",13920.14713,"No"
"10.1016/j.envpol.2016.06.039","PaulPont",2016,"Mytilus NA","Adult","Sphere","Fitness","Mortality","Cell Viability",2000,"Yes"
"10.1016/j.envpol.2016.06.039","PaulPont",2016,"Mytilus NA","Adult","Sphere","Fitness","Mortality","Cell Viability",2000,"No"
"10.1016/j.ecoenv.2019.03.100","Peixoto",2019,"Artemia franciscana","Juvenile","Sphere","Fitness","Growth","Length",21764.77854,"No"
"10.1016/j.ecoenv.2019.03.100","Peixoto",2019,"Artemia franciscana","Juvenile","Sphere","Fitness","Growth","Length",43529.55708,"No"
"10.1016/j.ecoenv.2019.03.100","Peixoto",2019,"Artemia franciscana","Juvenile","Sphere","Fitness","Growth","Length",87059.11417,"No"
"10.1016/j.ecoenv.2019.03.100","Peixoto",2019,"Artemia franciscana","Juvenile","Sphere","Fitness","Mortality","Mortality",21764.77854,"No"
"10.1016/j.ecoenv.2019.03.100","Peixoto",2019,"Artemia franciscana","Juvenile","Sphere","Fitness","Mortality","Mortality",43529.55708,"No"
"10.1016/j.ecoenv.2019.03.100","Peixoto",2019,"Artemia franciscana","Juvenile","Sphere","Fitness","Mortality","Mortality",87059.11417,"No"
"10.1016/j.ecoenv.2019.03.100","Peixoto",2019,"Artemia franciscana","Juvenile","Sphere","Fitness","Reproduction","Number of Offspring",21764.77854,"Yes"
"10.1016/j.ecoenv.2019.03.100","Peixoto",2019,"Artemia franciscana","Juvenile","Sphere","Fitness","Reproduction","Number of Offspring",43529.55708,"Yes"
"10.1016/j.ecoenv.2019.03.100","Peixoto",2019,"Artemia franciscana","Juvenile","Sphere","Fitness","Reproduction","Number of Offspring",87059.11417,"Yes"
"10.1016/j.chemosphere.2019.07.065","Qiao",2019,"Danio rerio","Adult","Fragment","Fitness","Mortality","Mortality",54,"No"
"10.1016/j.chemosphere.2019.07.065","Qiao",2019,"Danio rerio","Adult","Fragment","Fitness","Body Condition","Body Mass",54,"No"
"10.1016/j.chemosphere.2019.07.065","Qiao",2019,"Danio rerio","Adult","Fragment","Fitness","Body Condition","Condition Index",54,"No"
"10.1016/j.chemosphere.2019.07.065","Qiao",2019,"Danio rerio","Adult","Fragment","Fitness","Body Condition","Length",54,"No"
"10.1016/j.chemosphere.2019.07.065","Qiao",2019,"Danio rerio","Adult","Sphere","Fitness","Mortality","Mortality",54,"No"
"10.1016/j.chemosphere.2019.07.065","Qiao",2019,"Danio rerio","Adult","Sphere","Fitness","Body Condition","Body Mass",54,"No"
"10.1016/j.chemosphere.2019.07.065","Qiao",2019,"Danio rerio","Adult","Sphere","Fitness","Body Condition","Condition Index",54,"No"
"10.1016/j.chemosphere.2019.07.065","Qiao",2019,"Danio rerio","Adult","Sphere","Fitness","Body Condition","Length",54,"No"
